Vnum	LocaleName
18087	حزام الروح+7
18088	حزام الروح+8
18089	حزام الروح+9
18900	حجر اللهب الأحمر
20000	درع قرن الشيطان+0
20001	درع قرن الشيطان+1
20002	درع قرن الشيطان+2
20003	درع قرن الشيطان+3
20004	درع قرن الشيطان+4
20005	درع قرن الشيطان+5
20006	درع قرن الشيطان+6
20007	درع قرن الشيطان+7
20008	درع قرن الشيطان+8
20009	درع قرن الشيطان+9
20250	بدلة فارس التنين+0
20251	بدلة فارس التنين+1
20252	بدلة فارس التنين+2
20253	بدلة فارس التنين+3
20254	بدلة فارس التنين+4
20255	بدلة فارس التنين+5
20256	بدلة فارس التنين+6
20257	بدلة فارس التنين+7
20258	بدلة فارس التنين+8
20259	بدلة فارس التنين+9
20500	درع العظام المصفح+0
20501	درع العظام المصفح+1
20502	درع العظام المصفح+2
20503	درع العظام المصفح+3
20504	درع العظام المصفح+4
20505	درع العظام المصفح+5
20506	درع العظام المصفح+6
20507	درع العظام المصفح+7
20508	درع العظام المصفح+8
20509	درع العظام المصفح+9
20750	ثياب ذهبية+0
20751	ثياب ذهبية+1
20752	ثياب ذهبية+2
20753	ثياب ذهبية+3
20754	ثياب ذهبية+4
20755	ثياب ذهبية+5
20756	ثياب ذهبية+6
20757	ثياب ذهبية+7
20758	ثياب ذهبية+8
20759	ثياب ذهبية+9
22000	لفيفة المدينة
22001	الرجوع إلى المدينة
22010	لفيفة المكان
22011	لفيفة المكان
22020	ورق
22030	لفيفة الناقل
22040	لفيفة الحياة
22050	لفيفة التجسد
25040	لفيفة البركة
25041	حجر سحري
25100	لفيفة الحجر الشّبحي
27001	جرعة حمراء (ص)
27002	جرعة حمراء (م)
27003	جرعة حمراء (ك)
27004	جرعة زرقاء (ص)
27005	(م)جرعة زرقاء
27006	جرعة زرقاء(ك)
27051	جرعة حمراء (ص)
27052	جرعة زرقاء (ص)
27053	جرعة خضراء (ص)
27054	جرعة بنفسجية (ص)
27100	جرعة زرقاء(ك)
27101	جرعة خضراء(ص)
27102	جرعة خضراء(ك)
27103	جرعة بنفسجية (ص)
27104	جرعة بنفسجية (م)
27105	جرعة بنفسجية (ك)
27110	جرعة خضراء(ص)
27111	جرعة خضراء(م)
27112	جرعة خضراء(ك)
27113	جرعة بنفسجية (ص)
27114	جرعة بنفسجية (م)
27115	جرعة بنفسجية (ك)
27116	جرعة وردية(ص)
27117	جرعة وردية(م)
27118	جرعة وردية(ك)
27119	جرعة زرقاء سماوي(ص)
27120	جرعة زرقاء سماوي(م)
27121	جرعة زرقاء سماوي(ك)
27400	صنارة صيد+1
27410	صنارة صيد+2
27420	صنارة صيد+3
27430	صنارة صيد+4
27440	صنارة صيد+5
27450	صنارة صيد+6
27460	صنارة صيد+7
27470	صنارة صيد+8
27480	صنارة صيد+9
27490	صنارة صيد+10
27500	صنارة صيد+11
27510	صنارة صيد+12
27520	صنارة صيد+13
27530	صنارة صيد+14
27540	صنارة صيد+15
27550	صنارة صيد+16
27560	صنارة صيد+17
27570	صنارة صيد+18
27580	صنارة صيد+19
27590	صنارة صيد+20
27600	الموقد
27610	كرة السمك
27620	كتاب الصيد
27799	الحسك
27800	معجون
27801	دود
27802	سمكة كبيرة
27803	زندر قاسي
27804	سمكة مندارين
27805	زندر كبير
27806	شبوط
27807	سمك السلمون
27808	شبوط عشبي
27809	سمك ترويت جدولي
27810	أنكليس
27811	سمك ترويت قوس قزحي
27812	سمك ترويت نهري
27813	أرد
27814	سمك ذنب البحر
27815	تنشي
27816	سمك السلور
27817	لوتش
27818	سمكة اللوتس
27819	سمكة حلوة
27820	سمك الهف
27821	شيري
27822	شبوط لامع
27823	سمك ذهبي
27833	زندر ميّت
27834	سمكة مندارين ميّتة
27835	زندر كبير ميتّ
27836	شبوط ميّت
27837	سمكة سلمون ميتة
27838	شبوط عشبي ميّت
27839	سمكة ترويت جدولية ميّتة
27840	أنكليس ميّت
27841	سمك ترويت قوس قزحي ميّت
27842	سمكة ترويت نهرية ميّتة
27843	أرد ميت
27844	سمكة ذنب البحر ميّتة
27845	تنشي ميتة
27846	سلور ميت
27847	لوتش ميت
27848	سمكة لوتس ميّتة
27849	سمكة حلوة ميتة
27850	سمكة هف ميتة
27851	شيري ميت
27852	شبوط لامع ميّت
27853	سمك ذهبي ميّت
27863	زندر مشوي
27864	سمكة مندارين مشوية
27865	زندر كبير مشوي
27866	شبوط مشوي
27867	سمكة سلمون مشوية
27868	شبوط عشبي مشوي
27869	سمكة ترويت جدولية مشوية
27870	أنكليس مشوي
27871	سمكة ترويت  قزحية مشوية
27872	سمكة ترويت نهرية مشوية
27873	أرد مشوي
27874	سمكة ذنب البحر مشوية
27875	تنشي مشوية
27876	سلور مشوي
27877	لوتش مشوي
27878	سمكة لوتس مشوية
27879	سمكة حلوة مشوية
27880	سمكة هف مشوية
27881	شيري مشوي
27882	شبوط لامع مشوي
27883	سمك ذهبي مشوي
27987	صدفة
27988	خريطة كنز
27989	بوصلة حجر الماتين
27990	قطعة حجر
27991	حجر مائي
27992	لؤلؤة بيضاء
27993	لؤلؤة زرقاء
27994	لؤلؤة كرزية
27995	قارورة زجاجية فارغة
27996	قارورة سامّة
27997	كرة قوة الحياة
27998	حقيبة الكيمياء
27999	حقيبة الأحجار الشّبحية
28000	حجر المجزرة+0
28004	حجر الذعر+0
28008	حجر الصدمة+0
28012	حجر ضد الليكانر+0
28030	حجر الإختراق+0
28031	حجر الضربة القاضية+0
28032	حجر العودة+0
28033	حجر ضد المحارب+0
28034	حجر ضد النينجا+0
28035	حجر ضد السورا+0
28036	حجر ضد الشامان+0
28037	حجر ضد الوحش+0
28038	حجر المناورة+0
28039	حجر المراوغة+0
28040	حجر السحر+0
28041	حجر قوة الحياة+0
28042	حجر الحماية+0
28043	حجر التسرع+0
28100	حجر المجزرة+1
28104	حجر الذعر+1
28108	حجر الصدمة+1
28112	حجر ضد الليكانر+1
28130	حجر الإختراق+1
28131	حجر الضربة القاضية+1
28132	حجر العودة+1
28133	حجر ضد المحارب+1
28134	حجر ضد النينجا+1
28135	حجر ضد السورا+1
28136	حجر ضد الشامان+1
28137	حجر ضد الوحش+1
28138	حجر المناورة+1
28139	حجر المراوغة+1
28140	حجر السحر+1
28141	حجر قوة الحياة+1
28142	حجر الحماية+1
28143	حجر التسرع+1
28200	حجر المجزرة+2
28204	حجر الذعر+2
28208	حجر الصدمة+2
28212	حجر ضد الليكانر+2
28230	حجر الإختراق+2
28231	حجر الضربة القاضية+2
28232	حجر العودة+2
28233	حجر ضد المحارب+2
28234	حجر ضد النينجا+2
28235	حجر ضد السورا+2
28236	حجر ضد الشامان+2
28237	حجر ضد الوحش+2
28238	حجر المناورة+2
28239	حجر المراوغة+2
28240	حجر السحر+2
28241	حجر قوة الحياة+2
28242	حجر الحماية+2
28243	حجر التسرع+2
28300	حجر المجزرة+3
28304	حجر الذعر+3
28308	حجر الصدمة+3
28312	حجر ضد الليكانر+3
28330	حجر الإختراق+3
28331	حجر الضربة القاضية+3
28332	حجر العودة+3
28333	حجر ضد المحارب+3
28334	حجر ضد النينجا+3
28335	حجر ضد السورا+3
28336	حجر ضد الشامان+3
28337	حجر ضد الوحش+3
28338	حجر المناورة+3
28339	حجر المراوغة+3
28340	حجر السحر+3
28341	حجر قوة الحياة+3
28342	حجر الحماية+3
28343	حجر التسرع+3
28400	حجر المجزرة+4
28404	حجر الذعر+4
28408	حجر الصدمة+4
28412	حجر ضد الليكانر+4
28430	حجر الإختراق+4
28431	حجر الضربة القاضية+4
28432	حجر العودة+4
28433	حجر ضد المحارب+4
28434	حجر ضد النينجا+4
28435	حجر ضد السورا+4
28436	حجر ضد الشامان+4
28437	حجر ضد الوحش+4
28438	حجر المناورة+4
28439	حجر المراوغة+4
28440	حجر السحر+4
28441	حجر قوة الحياة+4
28442	حجر الحماية+4
28443	حجر التسرع+4
28500	حجر المجزرة+5
28504	حجر الذعر+5
28508	حجر الصدمة+5
28512	حجر الغباء+5
28530	حجر الإختراق+5
28531	حجر الضربة القاضية+5
28532	حجر العودة+5
28533	حجر ضد المحارب+5
28534	حجر ضد النينجا+5
28535	حجر ضد السورا+5
28536	حجر ضد الشامان+5
28537	حجر ضد الوحش+5
28538	حجر المناورة+5
28539	حجر المراوغة+5
28540	حجر السحر+5
28541	حجر قوة الحياة+5
28542	حجر الحماية+5
28543	حجر التسرع+5
28600	حجر الإختراق+6
28601	حجر الضربة القاضية+6
28602	حجر العودة+6
28603	حجر ضد المحارب+6
28604	حجر ضد النينجا+6
28605	حجر ضد السورا+6
28606	حجر ضد الشامان+6
28607	حجر ضد الوحش+6
28608	حجر المناورة+6
28609	حجر المراوغة+6
28610	حجر السحر+6
28611	حجر قوة الحياة+6
28612	حجر الحماية+6
28613	حجر التسرع+6
28630	حجر مائي للإختراق+5
28631	ضربة حجر الماء القاضية+5
28632	عودة الحجر المائي+5
28633	محارب الحجر المائي+6
28634	نينجا الحجر المائي+5
28635	حجر مائي للسورا+5
28636	شامان الحجر المائي+5
28637	وحش الحجر المائي+5
28638	حجر مائي للمناورة+5
28639	حجر مائي للمراوغة+5
28640	حجر مائي للسحر+5
28641	حجر مائي للحيوية+5
28642	حجر مائي للحماية+5
28643	حجر مائي للتسرع+5
28700	حجر الإختراق+7
28701	حجر الضربة القاضية+7
28702	حجر العودة+7
28703	حجر ضد المحارب+7
28704	حجر ضد النينجا+7
28705	حجر ضد السورا+7
28706	حجر ضد شامان+7
28707	حجر ضد الوحش+7
28708	حجر المناورة+7
28709	حجر المراوغة+7
28710	حجر السحر+7
28711	حجر قوة الحياة+7
28712	حجر الحماية+7
28713	حجر التسرع+7
28730	حجر مائي للإختراق+7
28731	ضربة حجر الماء القاضية+7
28732	عودة الحجر المائي+7
28733	محارب الحجر المائي+7
28734	نينجا الحجر المائي+7
28735	حجر مائي للسورا+7
28736	شامان الحجر المائي+7
28737	وحش الحجر المائي+7
28738	حجر مائي للمناورة+7
28739	حجر مائي للمراغة+7
28740	حجر مائي للسحر+7
28741	حجر مائي للحيوية+7
28742	حجر مائي للحماية+7
28743	حجر مائي للتسرع+7
28800	حجر الإختراق+8
28801	حجر الضربة القاضية+8
28802	حجر العودة+8
28803	حجر ضد المحارب+8
28804	حجر ضد النينجا+8
28805	حجر ضد السورا+8
28806	حجر ضد الشامان+8
28807	حجر ضد الوحش+8
28808	حجر المناورة+8
28809	حجر المراوغة+8
28810	حجر السحر+8
28811	حجر قوة الحياة+8
28812	حجر الحماية+8
28813	حجر التسرع+8
28830	حجر مائي للإختراق+8
28831	ضربة حجر الماء القاضية+8
28832	عودة الحجر المائي+8
28833	محارب الحجر المائي+8
28834	نينجا الحجر المائي+8
28835	حجر مائي للسورا+8
28836	حجر مائي للسورا+8
28837	وحش الحجر المائي+8
28838	حجر مائي للمناورة+8
28839	حجر مائي للمراغة+8
28840	حجر مائي للسحر+8
28841	حجر مائي للحيوية+8
28842	حجر مائي للحماية+8
28843	حجر مائي للتسرع+8
28900	حجر الإختراق+9
28901	حجر الضربة القاضية+9
28902	حجر العودة+9
28903	حجر ضد المحارب+9
28904	حجر ضد النينجا+9
28905	حجر ضد السورا+9
28906	حجر ضد الشامان+9
28907	حجر ضد الوحش+9
28908	حجر المناورة+9
28909	حجر المراوغة+9
28910	حجر السحر+9
28911	حجر قوة الحياة+9
28912	حجر الحماية+9
28913	حجر التسرع+9
28930	حجر مائي للإختراق+9
28931	ضربة حجر الماء القاضية+9
28932	عودة الحجر المائي+9
28933	محارب الحجر المائي+9
28934	نينجا الحجر المائي+9
28935	حجر مائي للسورا+9
28936	شامان الحجر المائي+9
28937	وحش الحجر المائي+9
28938	حجر مائي للمناورة+9
28939	حجر مائي للمراغة+9
28940	حجر مائي للسحر+9
28941	حجر مائي للحيوية+9
28942	حجر مائي للحماية+9
28943	حجر مائي للتسرع+9
28960	قطعة حجر مكسور
29001	صدفة يعقوب
29002	صدفة يعقوب زرقاء
29003	صدفة يعقوب صفراء
29004	صدفة يعقوب حمراء
29005	صدفة يعقوب خضراء
29006	رواسب عصير صفراء
29007	رواسب عصير زرقاء
29008	ماء مقدسة زرقاء
29009	ماء مقدسة صفراء
29010	ماء مقدسة حمراء
29011	ماء مقدسة خضراء
29012	يد حامية زرقاء قاتمة
29013	يد حامية صفراء قاتمة
29014	يد حامية حمراء قاتمة
29015	يد حامية خضراء قاتمة
29101	منكاش+0
29102	منكاش+1
29103	منكاش+2
29104	منكاش+3
29105	منكاش+4
29106	منكاش+5
29107	منكاش+6
29108	منكاش+7
29109	منكاش+8
29110	منكاش+9
30000	شعير
30001	رسالة
30002	نقانق مشوية
30003	أنف خنزير
30004	ناب خنزير بري
30005	قطعة درع مكسورة
30006	سن غول
30007	تعويذة الغيلان
30008	كتاب تمهيدي عن الشعوذة
30009	دواء مجهول
30010	مرارة دب
30011	خصلة خيوط
30012	قارورة عصير
30013	جرة مشروبات
30014	فروة  يتي
30015	تذكار شيطاني
30016	جوهرة شيطانية
30017	دبوس شعر مزخرف
30018	شريط أحمر للشعر
30019	عرف أسد ناري
30020	بذور الخوخ
30021	قطعة مجوهرات
30022	ذيل أفعى
30023	فروة نمر أبيض
30024	ذيل الفرس
30025	كيس العنكبوت السام
30026	أمعاء الذئب
30027	فروة ذئب
30028	مخلب ذئب
30029	كبد ذئب
30030	شفرة مصدئة
30031	حِلي منقوش
30032	بدلة سوداء
30033	خزف مكسرة
30034	شريط أبيض للشعر
30035	كريم للوجه
30036	عشبة سرية
30037	مخلب نمر
30038	فروة نمر
30039	قطعة قماش
30040	ورقة عشب
30041	شيريكن
30042	ناب نمر مقاتل
30043	فاصوليا
30044	طين
30045	إبرة عقرب
30046	ذيل عقرب
30047	كتاب اللعنة
30048	قطعة ثلج
30049	قرن الحوت الجليدي القاتل
30050	كرة ثلجية
30051	تعويذة مجهولة
30052	عَلَم
30053	جلد قدم الدب
30054	خاتم الزواج
30055	مقص العقرب
30056	شبكة العنكبوت
30057	عيون عنكبوت
30058	كيس بيض العنكبوت
30059	أرجل العنكبوت
30060	لسان الضفدع
30061	فخذ الضفدع
30062	وعاء دواء
30063	دواء للأمراض الجلدية
30064	حجر حاد
30065	جرس
30066	فلفل حار
30067	جلد أفعى
30068	شريحة توفو
30069	مخلب ذئب+
30070	فروة ذئب+
30071	مرارة دب+
30072	جلد قدم الدب+
30073	شريط أبيض للشعر+
30074	بدلة سوداء+
30075	شيريكن+
30076	تعويذة الغيلان+
30077	سن غول+
30078	كتاب تمهيدي عن الشعوذة+
30079	تعويذة مجهولة+
30080	كتاب اللعنة+
30081	ذيل عقرب+
30082	ذيل أفعى+
30083	دواء مجهول+
30084	تعويذة مجهولة+
30085	قطعة قماش+
30086	تذكار شيطاني+
30087	جوهرة شيطانية+
30088	قطعة ثلج+
30089	فروة  يتي+
30090	كرة ثلجية+
30091	رمز المحارب
30092	غنيمة الحرب
30093	حقيبة الحظ
30094	حقيبة الحظ
30095	حقيبة الحظ
30096	حقيبة الحظ
30097	محفظة الحظ
30098	حقيبة الحظ
30099	حقيبة الحظ
30100	حقيبة الحظ
30101	خاتم زواج أريونغ
30102	الفأس الذهبي من الحداد
30103	سن غول ذهبي
30104	شبكة العنكبوت الصحراوية
30105	ذيل عقرب
30106	دواء ل يو رانغ
30107	ناب غول
30108	خزف مطلي
30109	شبكة العنكبوت الصحراوية
30110	رسالة من هو-أن-سو
30111	ذيل عقرب لادغ
30112	أنقليس
30113	كتاب الشعوذة المقدس
30114	وباء
30115	شفاء الوباء
30116	فخذ الضفدع
30117	رسالة
30118	صندوق مجوهرات الشيطان
30119	جرس
30120	جزء من خريطة
30121	جزء من خريطة
30122	جزء من خريطة
30123	جزء من خريطة
30124	جزء من خريطة
30125	جزء من خريطة
30126	جزء من خريطة
30127	جزء من خريطة
30128	جزء من خريطة
30129	مهمة من الفارس
30130	قارورة فارغة
30131	رسالة من الحداد
30132	كتاب أوريل
30133	حذاء من ورد
30134	حزمة أوريل
30135	رسالة أريونغ
30136	قوس مزخرف
30137	دم قرد
30138	رمل الصحراء
30139	ضرس غول
30140	خيط ترقيع
30141	حلي زينة
30142	رسالة
30143	أعشاب طبية
30144	كبد نمر
30145	دواء بلسو
30146	كتلة ثلج
30147	تعاليم المعبد
30148	وشاح المعبد
30149	آيس كريم بشراب
30150	صفحة مفكرة يومية
30151	معطف من فروة الذئب
30152	دواء
30153	أزهار
30154	كتاب المعبد السري
30155	قلادة ميريني
30156	كتاب المعبد السري
30157	رأس السهم
30158	كعكة الأرز
30159	ثياب
30160	مذكرة
30161	رُمح الزّوج
30162	عين عنكبوت
30163	قطن لإزالة الماكياج
30164	ترجمة كتاب اللعنة
30165	غصن زلكوفا
30166	لوح توغيس
30167	غصن أحمر لشجرة الأشباح
30168	مذكرات الزعماء
30169	وردة كرزية اللون
30170	وردة برتقالية اللون
30171	وردة صفراء عطرة
30172	باقة ورد زاهرة
30173	فروة مو رانغ
30174	قدم الدب
30175	حربة حوت ماسية
30176	فروة نمر لمّاعة
30177	المِسك
30178	حجر منقوش
30179	مفتاح دائري
30180	تعويذة التنين الأسطوري
30181	صفحة الكتاب
30182	مفكرة يومية أسطورية
30183	تمثال خشب مرعب
30184	رماد مسحور
30185	الثلج الأسود
30186	دموع متحجرة
30187	قطرة دم
30188	زجاج البركان
30189	دموع بالجيت-إلفُدين
30190	حجر دموي
30191	حجر دموي
30192	عصير النبات
30193	عظام الأصابع
30194	هراوة غول
30195	رمال الكوارتز
30196	رماد الشيطان
30197	بذور سحرية
30198	بلور الماء
30199	بلور أزرق
30201	خاتم الإنتقام
30202	أُذن دانَكاس
30203	بلُّور
30204	قطعة بلّور
30205	مواد صناعية
30210	حجرة كريمة
30211	حجرة كريمة
30212	حجرة كريمة
30213	حجرة كريمة
30214	حجرة كريمة
30215	حجرة كريمة
30216	حجرة كريمة
30217	حجرة كريمة
30218	حجرة كريمة
30219	حجرة كريمة
30220	حجر جينونغيي الروحي
30221	حجر المعبد الروحي
30222	حجر ساغيي الروحي
30223	حجر أورتومريوس الروحي
30224	حجر غييموكس الروحي
30225	حجر توغييس الروحي
30226	حجر روحي لشبح الغابة
30227	الحجر الروحي للزعماء
30228	حجر روحي لبيران-سيتاو
30251	جوهرة الخبث
30252	جوهرة الحكمة
30253	جوهرة الولاء
30254	NoNAme
30265	شظية الميدالية (1)
30266	شظية الميدالية (2)
30267	شظية الميدالية (3)
30268	شظية الميدالية (4)
30269	شظية الميدالية (5)
30270	شظايا حجر التنين
30300	صندوق قديم مجهول
30301	خريطة برج سا-غوي
30302	خريطة برج زين-سا-غوي
30303	مفتاح بونغ-إن
30304	مفتاح زين-بونغ-إن
30311	مفتاح بلور الروح
30312	قناع الأموات
30315	خبز
30316	صحن الزكاة
30317	إفطار
30318	ثمرة الثواب
30319	رأس مُنكمش
30320	رأس مُنكمش
30321	قرع الهالوين
30322	عصا سحرية
30323	بطاقة أقنعة الهالوين
30324	مفتاح العناكب
30325	مفتاح العناكب
30326	سم الملكة العنكبوت
30327	مزمار العناكب
30329	العجلة المُسنّنة الذهبية
30330	حجر المعات
30331	مفتاح الصّقيع
30332	نجم شمالي
30333	مفتاح وردة الثلج
30500	سكين منقوش ياقوتي
30501	مشبك ذهبي
30502	زخرفة الياقوت
30503	سكين منقوش من جمشت
30504	مشبك فضي
30505	زخرفة الزمرد
30506	سكين منقوش من ياقوت أزرق
30507	مشبك برونزي
30508	زخرفة الياقوت الأزرق
30509	فولاذ التنين الأزرق
30510	كتاف رائع
30511	ثوب أحمر
30512	فولاذ التنين الأحمر
30513	كتاف نفيس
30514	ثوب بنفسجي
30515	فولاذ التنين الأرجواني
30516	كتاف عتيق
30517	ثوب ذهبي
30518	خيط ذهبي
30519	كلاب ذهبي
30520	إبزيم ذهبي
30521	فلكة
30522	قطع السلسلة
30523	قطعة حلِي
30524	حجر اللّهب
30525	حجر لهب الجليد
30526	NoNAme
30527	NoNAme
30528	NoNAme
30529	NoNAme
30530	NoNAme
30531	NoNAme
30532	NoNAme
30533	NoNAme
30534	NoNAme
30535	NoNAme
30536	NoNAme
30537	NoNAme
30538	NoNAme
30539	NoNAme
30540	NoNAme
30541	NoNAme
30542	NoNAme
30543	NoNAme
30544	NoNAme
30545	NoNAme
30546	NoNAme
30547	NoNAme
30548	NoNAme
30549	NoNAme
30550	الحزام الأزرق
30551	NoNAme
30552	NoNAme
30553	NoNAme
30554	NoNAme
30555	NoNAme
30556	NoNAme
30557	NoNAme
30558	NoNAme
30559	NoNAme
30560	NoNAme
30561	NoNAme
30562	NoNAme
30563	NoNAme
30564	NoNAme
30565	NoNAme
30566	NoNAme
30567	NoNAme
30568	NoNAme
30569	NoNAme
30570	NoNAme
30571	NoNAme
30572	NoNAme
30573	NoNAme
30574	NoNAme
30575	NoNAme
30576	NoNAme
30577	NoNAme
30578	NoNAme
30579	NoNAme
30580	NoNAme
30581	NoNAme
30582	NoNAme
30583	NoNAme
30584	NoNAme
30585	NoNAme
30586	NoNAme
31001	نسخة النص المنقوش
31002	وثيقة قديمة
31003	تِرياق
31004	صمغ الشجرة المتفرعة
31005	خلاصة البلور الزرقاء
31006	كوارز جحيم أحمر
31007	تربة بركانية
31008	دمعة السماء
31009	رسالة الغنيز
31010	رسالة اللّص الأحمر
31011	NoNAme
31012	NoNAme
31013	ورقة
31014	NoNAme
31015	رسالة الكابتن خُطاف
31016	رسالة لي شونغ
31017	رسالة مختومة
31018	سجلّ الكاراباكس
31019	مسحوق الكاراباكس
31020	جذور وردة الصخور
31021	NoNAme
31022	حراشف أيون
31023	NoNAme
31024	جلد المنتيكور
31025	NoNAme
31026	درع قشري مُصفّح
31027	رمل رقيق
31028	قرميد
31029	ضوء باطني
31030	ضوء باطني
31031	الخلاصة الألفية
31032	لؤلؤ لوياثان
31033	عباءة الزعيم
31034	طوطم العمالقة
31035	حجر أسود
31036	ذهب أسود
31037	كيس جلدي
31038	تراب مبارك
31039	كيس القروش
31040	وسام ذهبي
31041	تراب أحفوري
31042	سهم التريتون
31043	لوحة الليمورن
31044	NoNAme
31045	NoNAme
31046	NoNAme
31047	NoNAme
31048	NoNAme
31049	NoNAme
31050	NoNAme
31051	NoNAme
31052	NoNAme
31053	NoNAme
31054	NoNAme
31055	NoNAme
31056	NoNAme
31057	NoNAme
31058	NoNAme
31059	NoNAme
31060	NoNAme
31061	NoNAme
31062	NoNAme
31063	NoNAme
31064	NoNAme
31065	NoNAme
31066	NoNAme
31067	NoNAme
31068	NoNAme
31069	NoNAme
31070	NoNAme
31071	NoNAme
31072	NoNAme
31073	شريط صياد الذهب
31074	قلادة مسامير
31075	قلادة أشواك
31076	أعشاب شمسية
31077	مسحوق حجر الأساس
31078	ماء نادر
31079	رسالة لياك هووان
31080	دم ملك النّار
31081	المادة السوداء
31082	خاتم رواسب الجمر
31083	خاتم السمائل
31084	NoNAme
31085	NoNAme
31086	بذور الفطر
31087	NoNAme
31088	NoNAme
31089	NoNAme
31090	قلب النمير
31091	NoNAme
31092	NoNAme
35000	أعشاب طبية +
35001	كبد نمر +
38001	VIP-Feature
38002	Tombola_ticket_today
38003	Tombola_ticket_tomorrow
38004	Tombola_reroll
38005	TombolaPP_spin
38006	Momo-Reroll
38010	حزمة اليانغ
38050	صندوق القوة
38051	نمر ملكي-بلوري
38052	صندوق المُلوك
38053	صندوق الشتاء الأبدي
38054	صندوق عاصفة الصحراء
38055	صندوق الجراء
38056	صندوق العيد
38057	صندوق الشمال
38100	وجبة تقوية (7 أيام)
38101	وجبة تقوية (15 يوماً)
38102	وجبة تقوية (30 يوماً)
38200	روفوس
38201	روفوس
39001	حجر سحري
39002	خاتم الخبرة (1س)
39003	شراب زهرة الخوخ
39004	كرة البركة
39005	خام نحاس سحري
39006	عباءة الشجاعة
39007	دليل الحدادة
39008	لفيفة طرد أرواح الشر
39009	إعادة توزيع المهارة
39010	جرعة الهجوم+10
39011	بركة الحياة
39012	بركة السحر
39013	بركة التنين
39014	لفيفة الحرب
39015	حجر الحداد
39016	خام حديد سحري
39017	حياة التنين الأسطوري
39018	هجوم التنين الأسطوري
39019	ذكاء التنين الأسطوري
39020	دفاع التنين الأسطوري
39021	دعم التنين الأسطوري
39022	لفيفة التنين
39023	إكسير العالم
39024	معركة محرجة
39025	معركة خارقة
39026	جرعة السرعة
39027	دليل الحجر
39028	سحر الشيء
39029	تقوية الشيء
39030	قراءة مركزة
39031	جرعة التسرع
39032	ثمرة الحياة
39033	لفيفة التعديل
39034	سُكّر الحياة
39035	زجاج الإدراك
39036	حذاء الريح
39037	إكسير الشمس (ص)
39038	إكسير الشمس (م)
39039	إكسير الشمس (ك)
39040	إكسير القمر (ص)
39041	إكسير القمر (م)
39042	إكسير القمر (ك)
39043	لفيفة المكان
40001	خاتم ذهبي مجهول
40002	خاتم ليفاس
40003	خاتم تور
40004	خاتم إيك
40005	جرس رنّان
40006	إيصال تسليم من المتوحشين
40007	رسالة البربريين
41001	زي أرنب (بُني)
41002	زي أرنبة (بُني)
41003	محارب بدوي
41004	محاربة بدوية
41005	بدلة مسايفة (ذ)
41006	بدلة مسايفة (أ)
41007	بدلة المسايفة ألمانيا(ذ)
41008	بدلة المسايفة ألمانيا(أ)
41009	بدلة المسايفة تركيا (ذ)
41010	بدلة المسايفة تركيا (أ)
41011	بدلة المسايفة برازيل (ذ)
41012	بدلة المسايفة برازيل (أ)
41013	قميص كرة القدم (ذ)
41014	قميص كرة القدم (أ)
41015	قميص ك. القدم ألمانيا(ذ)
41016	قميص ك. القدم ألمانيا(أ)
41017	قميص ك. القدم تركيا (ذ)
41018	قميص ك. القدم تركيا (أ)
41019	قميص ك. القدم برازيل (ذ)
41020	قميص ك. القدم برازيل (أ)
41021	ملابس ملاكمة (ذ)
41022	ملابس ملاكمة (أ)
41023	ملابس ملاكمة ألمانيا (ذ)
41024	ملابس ملاكمة ألمانيا (أ)
41025	ملابس ملاكمة تركيا (ذ)
41026	ملابس ملاكمة تركيا (أ)
41027	ملابس ملاكمة برازيل (ذ)
41028	ملابس ملاكمة برازيل (أ)
41029	محارب بدوي (علاوة)
41030	محاربة بدوية (علاوة)
41031	بدلة مسايفة (ذ)
41032	بدلة مسايفة (أ)
41033	بدلة المسايفة ألمانيا(ذ)
41034	بدلة المسايفة ألمانيا(أ)
41035	بدلة المسايفة تركيا (ذ)
41036	بدلة المسايفة تركيا (أ)
41037	بدلة المسايفة برازيل (ذ)
41038	بدلة المسايفة برازيل (أ)
41039	قميص كرة القدم (ذ)
41040	قميص كرة القدم (أ)
41041	قميص ك. القدم ألمانيا(ذ)
41042	قميص ك. القدم ألمانيا(أ)
41043	قميص ك. القدم تركيا (ذ)
41044	قميص ك. القدم تركيا (أ)
41045	قميص ك. القدم برازيل (ذ)
41046	قميص ك. القدم برازيل (أ)
41047	ملابس ملاكمة (ذ)
41048	ملابس ملاكمة (أ)
41049	ملابس ملاكمة برازيل (ذ)
41050	ملابس ملاكمة ألمانيا (أ)
41051	ملابس ملاكمة تركيا (ذ)
41052	ملابس ملاكمة تركيا (أ)
41053	ملابس ملاكمة برازيل (ذ)
41054	ملابس ملاكمة برازيل (أ)
41055	بدلة مسايفة فرنسا (ذ)
41056	بدلة مسايفة فرنسا (أ)
41057	بدلة مسايفة إيطاليا (ذ)
41058	بدلة مسايفة إيطاليا (أ)
41059	بدلة مسايفة بولندا (ذ)
41060	بدلة مسايفة بولندا (أ)
41061	بدلة مسايفة رومانيا (ذ)
41062	بدلة مسايفة رومانيا (أ)
41063	بدلة مسايفة إسبانيا(ذ)
41064	بدلة مسايفة إسبانيا (أ)
41065	قميص ك. القدم فرنسا(ذ)
41066	قميص ك. القدم فرنسا(أ)
41067	قميص ك. القدم إيطاليا(ذ)
41068	قميص ك. القدم إيطاليا(أ)
