VNUM	LOCALE_NAME
12362	Capuz Metálico+2
12363	Capuz Metálico+3
12364	Capuz Metálico+4
12365	Capuz Metálico+5
12366	Capuz Metálico+6
12367	Capuz Metálico+7
12368	Capuz Metálico+8
12369	Capuz Metálico+9
12380	Capuz de Aço+0
12381	Capuz de Aço+1
12382	Capuz de Aço+2
12383	Capuz de Aço+3
12384	Capuz de Aço+4
12385	Capuz de Aço+5
12386	Capuz de Aço+6
12387	Capuz de Aço+7
12388	Capuz de Aço+8
12389	Capuz de Aço+9
12390	Máscara Demoníaca+0
12391	Máscara Demoníaca+1
12392	Máscara Demoníaca+2
12393	Máscara Demoníaca+3
12394	Máscara Demoníaca+4
12395	Máscara Demoníaca+5
12396	Máscara Demoníaca+6
12397	Máscara Demoníaca+7
12398	Máscara Demoníaca+8
12399	Máscara Demoníaca+9
12400	Máscara da Alma Veloz+0
12401	Máscara da Alma Veloz+1
12402	Máscara da Alma Veloz+2
12403	Máscara da Alma Veloz+3
12404	Máscara da Alma Veloz+4
12405	Máscara da Alma Veloz+5
12406	Máscara da Alma Veloz+6
12407	Máscara da Alma Veloz+7
12408	Máscara da Alma Veloz+8
12409	Máscara da Alma Veloz+9
12480	Elmo Sangrento+0
12481	Elmo Sangrento+1
12482	Elmo Sangrento+2
12483	Elmo Sangrento+3
12484	Elmo Sangrento+4
12485	Elmo Sangrento+5
12486	Elmo Sangrento+6
12487	Elmo Sangrento+7
12488	Elmo Sangrento+8
12489	Elmo Sangrento+9
12500	Elmo Zombeteiro+0
12501	Elmo Zombeteiro+1
12502	Elmo Zombeteiro+2
12503	Elmo Zombeteiro+3
12504	Elmo Zombeteiro+4
12505	Elmo Zombeteiro+5
12506	Elmo Zombeteiro+6
12507	Elmo Zombeteiro+7
12508	Elmo Zombeteiro+8
12509	Elmo Zombeteiro+9
12520	Elmo do Castelo+0
12521	Elmo do Castelo+1
12522	Elmo do Castelo+2
12523	Elmo do Castelo+3
12524	Elmo do Castelo+4
12525	Elmo do Castelo+5
12526	Elmo do Castelo+6
12527	Elmo do Castelo+7
12528	Elmo do Castelo+8
12529	Elmo do Castelo+9
12530	Sallet Demoníaco+0
12531	Sallet Demoníaco+1
12532	Sallet Demoníaco+2
12533	Sallet Demoníaco+3
12534	Sallet Demoníaco+4
12535	Sallet Demoníaco+5
12536	Sallet Demoníaco+6
12537	Sallet Demoníaco+7
12538	Sallet Demoníaco+8
12539	Sallet Demoníaco+9
12540	Sallet da Alma Noturna+0
12541	Sallet da Alma Noturna+1
12542	Sallet da Alma Noturna+2
12543	Sallet da Alma Noturna+3
12544	Sallet da Alma Noturna+4
12545	Sallet da Alma Noturna+5
12546	Sallet da Alma Noturna+6
12547	Sallet da Alma Noturna+7
12548	Sallet da Alma Noturna+8
12549	Sallet da Alma Noturna+9
12620	Capuz de Monge+0
12621	Capuz de Monge+1
12622	Capuz de Monge+2
12623	Capuz de Monge+3
12624	Capuz de Monge+4
12625	Capuz de Monge+5
12626	Capuz de Monge+6
12627	Capuz de Monge+7
12628	Capuz de Monge+8
12629	Capuz de Monge+9
12640	Capuz de Fênix+0
12641	Capuz de Fênix+1
12642	Capuz de Fênix+2
12643	Capuz de Fênix+3
12644	Capuz de Fênix+4
12645	Capuz de Fênix+5
12646	Capuz de Fênix+6
12647	Capuz de Fênix+7
12648	Capuz de Fênix+8
12649	Capuz de Fênix+9
12660	Capuz do Raio de Luz+0
12661	Capuz do Raio de Luz+1
12662	Capuz do Raio de Luz+2
12663	Capuz do Raio de Luz+3
12664	Capuz do Raio de Luz+4
12665	Capuz do Raio de Luz+5
12666	Capuz do Raio de Luz+6
12667	Capuz do Raio de Luz+7
12668	Capuz do Raio de Luz+8
12669	Capuz do Raio de Luz+9
12670	Capuz Demoníaco+0
12671	Capuz Demoníaco+1
12672	Capuz Demoníaco+2
12673	Capuz Demoníaco+3
12674	Capuz Demoníaco+4
12675	Capuz Demoníaco+5
12676	Capuz Demoníaco+6
12677	Capuz Demoníaco+7
12678	Capuz Demoníaco+8
12679	Capuz Demoníaco+9
12680	Capuz da Alma Dragão+0
12681	Capuz da Alma Dragão+1
12682	Capuz da Alma Dragão+2
12683	Capuz da Alma Dragão+3
12684	Capuz da Alma Dragão+4
12685	Capuz da Alma Dragão+5
12686	Capuz da Alma Dragão+6
12687	Capuz da Alma Dragão+7
12688	Capuz da Alma Dragão+8
12689	Capuz da Alma Dragão+9
13000	Escudo de Batalha+0
13001	Escudo de Batalha+1
13002	Escudo de Batalha+2
13003	Escudo de Batalha+3
13004	Escudo de Batalha+4
13005	Escudo de Batalha+5
13006	Escudo de Batalha+6
13007	Escudo de Batalha+7
13008	Escudo de Batalha+8
13009	Escudo de Batalha+9
13020	Escudo Pentagonal+0
13021	Escudo Pentagonal+1
13022	Escudo Pentagonal+2
13023	Escudo Pentagonal+3
13024	Escudo Pentagonal+4
13025	Escudo Pentagonal+5
13026	Escudo Pentagonal+6
13027	Escudo Pentagonal+7
13028	Escudo Pentagonal+8
13029	Escudo Pentagonal+9
13040	Escudo Negro Redondo+0
13041	Escudo Negro Redondo+1
13042	Escudo Negro Redondo+2
13043	Escudo Negro Redondo+3
13044	Escudo Negro Redondo+4
13045	Escudo Negro Redondo+5
13046	Escudo Negro Redondo+6
13047	Escudo Negro Redondo+7
13048	Escudo Negro Redondo+8
13049	Escudo Negro Redondo+9
13060	Escudo Falconês+0
13061	Escudo Falconês+1
13062	Escudo Falconês+2
13063	Escudo Falconês+3
13064	Escudo Falconês+4
13065	Escudo Falconês+5
13066	Escudo Falconês+6
13067	Escudo Falconês+7
13068	Escudo Falconês+8
13069	Escudo Falconês+9
13080	Escudo do Tigre Buda+0
13081	Escudo do Tigre Buda+1
13082	Escudo do Tigre Buda+2
13083	Escudo do Tigre Buda+3
13084	Escudo do Tigre Buda+4
13085	Escudo do Tigre Buda+5
13086	Escudo do Tigre Buda+6
13087	Escudo do Tigre Buda+7
13088	Escudo do Tigre Buda+8
13089	Escudo do Tigre Buda+9
13100	Escudo do Leão+0
13101	Escudo do Leão+1
13102	Escudo do Leão+2
13103	Escudo do Leão+3
13104	Escudo do Leão+4
13105	Escudo do Leão+5
13106	Escudo do Leão+6
13107	Escudo do Leão+7
13108	Escudo do Leão+8
13109	Escudo do Leão+9
13120	Escudo do Dragão+0
13121	Escudo do Dragão+1
13122	Escudo do Dragão+2
13123	Escudo do Dragão+3
13124	Escudo do Dragão+4
13125	Escudo do Dragão+5
13126	Escudo do Dragão+6
13127	Escudo do Dragão+7
13128	Escudo do Dragão+8
13129	Escudo do Dragão+9
13140	Escudo Sangrento+0
13141	Escudo Sangrento+1
13142	Escudo Sangrento+2
13143	Escudo Sangrento+3
13144	Escudo Sangrento+4
13145	Escudo Sangrento+5
13146	Escudo Sangrento+6
13147	Escudo Sangrento+7
13148	Escudo Sangrento+8
13149	Escudo Sangrento+9
13160	Escudo dos Imperadores+0
13161	Escudo dos Imperadores+1
13162	Escudo dos Imperadores+2
13163	Escudo dos Imperadores+3
13164	Escudo dos Imperadores+4
13165	Escudo dos Imperadores+5
13166	Escudo dos Imperadores+6
13167	Escudo dos Imperadores+7
13168	Escudo dos Imperadores+8
13169	Escudo dos Imperadores+9
13180	Escudo dos Símbolos+0
13181	Escudo dos Símbolos+1
13182	Escudo dos Símbolos+2
13183	Escudo dos Símbolos+3
13184	Escudo dos Símbolos+4
13185	Escudo dos Símbolos+5
13186	Escudo dos Símbolos+6
13187	Escudo dos Símbolos+7
13188	Escudo dos Símbolos+8
13189	Escudo dos Símbolos+9
13190	Escudo Pentagonal+0
13191	Escudo Pentagonal+1
13192	Escudo Pentagonal+2
13193	Escudo Pentagonal+3
13194	Escudo Pentagonal+4
13195	Escudo Pentagonal+5
13196	Escudo Pentagonal+6
13197	Escudo Pentagonal+7
13198	Escudo Pentagonal+8
13199	Escudo Pentagonal+9
13200	Escudo Negro Redondo+0
13201	Escudo Negro Redondo+1
13202	Escudo Negro Redondo+2
13203	Escudo Negro Redondo+3
13204	Escudo Negro Redondo+4
13205	Escudo Negro Redondo+5
13206	Escudo Negro Redondo+6
13207	Escudo Negro Redondo+7
13208	Escudo Negro Redondo+8
13209	Escudo Negro Redondo+9
14000	Bracelete de Madeira+0
14001	Bracelete de Madeira+1
14002	Bracelete de Madeira+2
14003	Bracelete de Madeira+3
14004	Bracelete de Madeira+4
14005	Bracelete de Madeira+5
14006	Bracelete de Madeira+6
14007	Bracelete de Madeira+7
14008	Bracelete de Madeira+8
14009	Bracelete de Madeira+9
14020	Bracelete de Cobre+0
14021	Bracelete de Cobre+1
14022	Bracelete de Cobre+2
14023	Bracelete de Cobre+3
14024	Bracelete de Cobre+4
14025	Bracelete de Cobre+5
14026	Bracelete de Cobre+6
14027	Bracelete de Cobre+7
14028	Bracelete de Cobre+8
14029	Bracelete de Cobre+9
14040	Bracelete de Prata+0
14041	Bracelete de Prata+1
14042	Bracelete de Prata+2
14043	Bracelete de Prata+3
14044	Bracelete de Prata+4
14045	Bracelete de Prata+5
14046	Bracelete de Prata+6
14047	Bracelete de Prata+7
14048	Bracelete de Prata+8
14049	Bracelete de Prata+9
14060	Bracelete de Ouro+0
14061	Bracelete de Ouro+1
14062	Bracelete de Ouro+2
14063	Bracelete de Ouro+3
14064	Bracelete de Ouro+4
14065	Bracelete de Ouro+5
14066	Bracelete de Ouro+6
14067	Bracelete de Ouro+7
14068	Bracelete de Ouro+8
14069	Bracelete de Ouro+9
14080	Bracelete de Jade+0
14081	Bracelete de Jade+1
14082	Bracelete de Jade+2
14083	Bracelete de Jade+3
14084	Bracelete de Jade+4
14085	Bracelete de Jade+5
14086	Bracelete de Jade+6
14087	Bracelete de Jade+7
14088	Bracelete de Jade+8
14089	Bracelete de Jade+9
14100	Bracelete de Ágata+0
14101	Bracelete de Ágata+1
14102	Bracelete de Ágata+2
14103	Bracelete de Ágata+3
14104	Bracelete de Ágata+4
14105	Bracelete de Ágata+5
14106	Bracelete de Ágata+6
14107	Bracelete de Ágata+7
14108	Bracelete de Ágata+8
14109	Bracelete de Ágata+9
14120	Bracelete de Pérolas+0
14121	Bracelete de Pérolas+1
14122	Bracelete de Pérolas+2
14123	Bracelete de Pérolas+3
14124	Bracelete de Pérolas+4
14125	Bracelete de Pérolas+5
14126	Bracelete de Pérolas+6
14127	Bracelete de Pérolas+7
14128	Bracelete de Pérolas+8
14129	Bracelete de Pérolas+9
14140	Bracelete Dourado+0
14141	Bracelete Dourado+1
14142	Bracelete Dourado+2
14143	Bracelete Dourado+3
14144	Bracelete Dourado+4
14145	Bracelete Dourado+5
14146	Bracelete Dourado+6
14147	Bracelete Dourado+7
14148	Bracelete Dourado+8
14149	Bracelete Dourado+9
14160	Bracelete de Cristal+0
14161	Bracelete de Cristal+1
14162	Bracelete de Cristal+2
14163	Bracelete de Cristal+3
14164	Bracelete de Cristal+4
14165	Bracelete de Cristal+5
14166	Bracelete de Cristal+6
14167	Bracelete de Cristal+7
14168	Bracelete de Cristal+8
14169	Bracelete de Cristal+9
14180	Bracelete de Ametista+0
14181	Bracelete de Ametista+1
14182	Bracelete de Ametista+2
14183	Bracelete de Ametista+3
14184	Bracelete de Ametista+4
14185	Bracelete de Ametista+5
14186	Bracelete de Ametista+6
14187	Bracelete de Ametista+7
14188	Bracelete de Ametista+8
14189	Bracelete de Ametista+9
14200	Bracelete Celeste+0
14201	Bracelete Celeste+1
14202	Bracelete Celeste+2
14203	Bracelete Celeste+3
14204	Bracelete Celeste+4
14205	Bracelete Celeste+5
14206	Bracelete Celeste+6
14207	Bracelete Celeste+7
14208	Bracelete Celeste+8
14209	Bracelete Celeste+9
14220	Bracelete Gahnasel+0
14221	Bracelete Gahnasel+1
14222	Bracelete Gahnasel+2
14223	Bracelete Gahnasel+3
14224	Bracelete Gahnasel+4
14225	Bracelete Gahnasel+5
14226	Bracelete Gahnasel+6
14227	Bracelete Gahnasel+7
14228	Bracelete Gahnasel+8
14229	Bracelete Gahnasel+9
14500	Bracelete de Rubi+0
14501	Bracelete de Rubi+1
14502	Bracelete de Rubi+2
14503	Bracelete de Rubi+3
14504	Bracelete de Rubi+4
14505	Bracelete de Rubi+5
14506	Bracelete de Rubi+6
14507	Bracelete de Rubi+7
14508	Bracelete de Rubi+8
14509	Bracelete de Rubi+9
14520	Bracelete de Granada+0
14521	Bracelete de Granada+1
14522	Bracelete de Granada+2
14523	Bracelete de Granada+3
14524	Bracelete de Granada+4
14525	Bracelete de Granada+5
14526	Bracelete de Granada+6
14527	Bracelete de Granada+7
14528	Bracelete de Granada+8
14529	Bracelete de Granada+9
14540	Bracelete de Esmeralda+0
14541	Bracelete de Esmeralda+1
14542	Bracelete de Esmeralda+2
14543	Bracelete de Esmeralda+3
14544	Bracelete de Esmeralda+4
14545	Bracelete de Esmeralda+5
14546	Bracelete de Esmeralda+6
14547	Bracelete de Esmeralda+7
14548	Bracelete de Esmeralda+8
14549	Bracelete de Esmeralda+9
14560	Bracelete de Safira+0
14561	Bracelete de Safira+1
14562	Bracelete de Safira+2
14563	Bracelete de Safira+3
14564	Bracelete de Safira+4
14565	Bracelete de Safira+5
14566	Bracelete de Safira+6
14567	Bracelete de Safira+7
14568	Bracelete de Safira+8
14569	Bracelete de Safira+9
15000	Sapatos de Bambu+0
15001	Sapatos de Bambu+1
15002	Sapatos de Bambu+2
15003	Sapatos de Bambu+3
15004	Sapatos de Bambu+4
15005	Sapatos de Bambu+5
15006	Sapatos de Bambu+6
15007	Sapatos de Bambu+7
15008	Sapatos de Bambu+8
15009	Sapatos de Bambu+9
15020	Sapatos de Pele Animal+0
15021	Sapatos de Pele Animal+1
15022	Sapatos de Pele Animal+2
15023	Sapatos de Pele Animal+3
15024	Sapatos de Pele Animal+4
15025	Sapatos de Pele Animal+5
15026	Sapatos de Pele Animal+6
15027	Sapatos de Pele Animal+7
15028	Sapatos de Pele Animal+8
15029	Sapatos de Pele Animal+9
15040	Sapatos de Couro+0
15041	Sapatos de Couro+1
15042	Sapatos de Couro+2
15043	Sapatos de Couro+3
15044	Sapatos de Couro+4
15045	Sapatos de Couro+5
15046	Sapatos de Couro+6
15047	Sapatos de Couro+7
15048	Sapatos de Couro+8
15049	Sapatos de Couro+9
15060	Sapatos Dourados+0
15061	Sapatos Dourados+1
15062	Sapatos Dourados+2
15063	Sapatos Dourados+3
15064	Sapatos Dourados+4
15065	Sapatos Dourados+5
15066	Sapatos Dourados+6
15067	Sapatos Dourados+7
15068	Sapatos Dourados+8
15069	Sapatos Dourados+9
15080	Botas de Prata Polida+0
15081	Botas de Prata Polida+1
15082	Botas de Prata Polida+2
15083	Botas de Prata Polida+3
15084	Botas de Prata Polida+4
15085	Botas de Prata Polida+5
15086	Botas de Prata Polida+6
15087	Botas de Prata Polida+7
15088	Botas de Prata Polida+8
15089	Botas de Prata Polida+9
15100	Botas Douradas+0
15101	Botas Douradas+1
15102	Botas Douradas+2
15103	Botas Douradas+3
15104	Botas Douradas+4
15105	Botas Douradas+5
15106	Botas Douradas+6
15107	Botas Douradas+7
15108	Botas Douradas+8
15109	Botas Douradas+9
15120	Botas de Bronze+0
15121	Botas de Bronze+1
15122	Botas de Bronze+2
15123	Botas de Bronze+3
15124	Botas de Bronze+4
15125	Botas de Bronze+5
15126	Botas de Bronze+6
15127	Botas de Bronze+7
15128	Botas de Bronze+8
15129	Botas de Bronze+9
15140	Botas de Jade+0
15141	Botas de Jade+1
15142	Botas de Jade+2
15143	Botas de Jade+3
15144	Botas de Jade+4
15145	Botas de Jade+5
15146	Botas de Jade+6
15147	Botas de Jade+7
15148	Botas de Jade+8
15149	Botas de Jade+9
15160	Botas Arrebatadoras+0
15161	Botas Arrebatadoras+1
15162	Botas Arrebatadoras+2
15163	Botas Arrebatadoras+3
15164	Botas Arrebatadoras+4
15165	Botas Arrebatadoras+5
15166	Botas Arrebatadoras+6
15167	Botas Arrebatadoras+7
15168	Botas Arrebatadoras+8
15169	Botas Arrebatadoras+9
15180	Botas Nubladas+0
15181	Botas Nubladas+1
15182	Botas Nubladas+2
15183	Botas Nubladas+3
15184	Botas Nubladas+4
15185	Botas Nubladas+5
15186	Botas Nubladas+6
15187	Botas Nubladas+7
15188	Botas Nubladas+8
15189	Botas Nubladas+9
15200	Botas de Fênix+0
15201	Botas de Fênix+1
15202	Botas de Fênix+2
15203	Botas de Fênix+3
15204	Botas de Fênix+4
15205	Botas de Fênix+5
15206	Botas de Fênix+6
15207	Botas de Fênix+7
15208	Botas de Fênix+8
15209	Botas de Fênix+9
15220	Botas da Ave de Fogo+0
15221	Botas da Ave de Fogo+1
15222	Botas da Ave de Fogo+2
15223	Botas da Ave de Fogo+3
15224	Botas da Ave de Fogo+4
15225	Botas da Ave de Fogo+5
15226	Botas da Ave de Fogo+6
15227	Botas da Ave de Fogo+7
15228	Botas da Ave de Fogo+8
15229	Botas da Ave de Fogo+9
15240	Botas do Dragão Veloz+0
15241	Botas do Dragão Veloz+1
15242	Botas do Dragão Veloz+2
15243	Botas do Dragão Veloz+3
15244	Botas do Dragão Veloz+4
15245	Botas do Dragão Veloz+5
15246	Botas do Dragão Veloz+6
15247	Botas do Dragão Veloz+7
15248	Botas do Dragão Veloz+8
15249	Botas do Dragão Veloz+9
15370	Botas Serene+0
15371	Botas Serene+1
15372	Botas Serene+2
15373	Botas Serene+3
15374	Botas Serene+4
15375	Botas Serene+5
15376	Botas Serene+6
15377	Botas Serene+7
15378	Botas Serene+8
15379	Botas Zeus
15390	Botas Monstruosas+0
15391	Botas Monstruosas+1
15392	Botas Monstruosas+2
15393	Botas Monstruosas+3
15394	Botas Monstruosas+4
15395	Botas Monstruosas+5
15396	Botas Monstruosas+6
15397	Botas Monstruosas+7
15398	Botas Monstruosas+8
15399	Botas Apolo
15410	Botas Aquaticas+0
15411	Botas Aquaticas+1
15412	Botas Aquaticas+2
15413	Botas Aquaticas+3
15414	Botas Aquaticas+4
15415	Botas Aquaticas+5
15416	Botas Aquaticas+6
15417	Botas Aquaticas+7
15418	Botas Aquaticas+8
15419	Botas Hermes
15430	Botas Celestiais+0
15431	Botas Celestiais+1
15432	Botas Celestiais+2
15433	Botas Celestiais+3
15434	Botas Celestiais+4
15435	Botas Celestiais+5
15436	Botas Celestiais+6
15437	Botas Celestiais+7
15438	Botas Celestiais+8
15439	Botas Ares
16000	Colar de Madeira+0
16001	Colar de Madeira+1
16002	Colar de Madeira+2
16003	Colar de Madeira+3
16004	Colar de Madeira+4
16005	Colar de Madeira+5
16006	Colar de Madeira+6
16007	Colar de Madeira+7
16008	Colar de Madeira+8
16009	Colar de Madeira+9
16020	Colar de Cobre+0
16021	Colar de Cobre+1
16022	Colar de Cobre+2
16023	Colar de Cobre+3
16024	Colar de Cobre+4
16025	Colar de Cobre+5
16026	Colar de Cobre+6
16027	Colar de Cobre+7
16028	Colar de Cobre+8
16029	Colar de Cobre+9
16040	Colar de Prata+0
16041	Colar de Prata+1
16042	Colar de Prata+2
16043	Colar de Prata+3
16044	Colar de Prata+4
16045	Colar de Prata+5
16046	Colar de Prata+6
16047	Colar de Prata+7
16048	Colar de Prata+8
16049	Colar de Prata+9
16060	Colar de Ouro+0
16061	Colar de Ouro+1
16062	Colar de Ouro+2
16063	Colar de Ouro+3
16064	Colar de Ouro+4
16065	Colar de Ouro+5
16066	Colar de Ouro+6
16067	Colar de Ouro+7
16068	Colar de Ouro+8
16069	Colar de Ouro+9
16080	Colar de Jade+0
16081	Colar de Jade+1
16082	Colar de Jade+2
16083	Colar de Jade+3
16084	Colar de Jade+4
16085	Colar de Jade+5
16086	Colar de Jade+6
16087	Colar de Jade+7
16088	Colar de Jade+8
16089	Colar de Jade+9
16100	Colar de Ágata+0
16101	Colar de Ágata+1
16102	Colar de Ágata+2
16103	Colar de Ágata+3
16104	Colar de Ágata+4
16105	Colar de Ágata+5
16106	Colar de Ágata+6
16107	Colar de Ágata+7
16108	Colar de Ágata+8
16109	Colar de Ágata+9
16120	Colar de Pérolas+0
16121	Colar de Pérolas+1
16122	Colar de Pérolas+2
16123	Colar de Pérolas+3
16124	Colar de Pérolas+4
16125	Colar de Pérolas+5
16126	Colar de Pérolas+6
16127	Colar de Pérolas+7
16128	Colar de Pérolas+8
16129	Colar de Pérolas+9
16140	Colar de Ouro Branco+0
16141	Colar de Ouro Branco+1
16142	Colar de Ouro Branco+2
16143	Colar de Ouro Branco+3
16144	Colar de Ouro Branco+4
16145	Colar de Ouro Branco+5
16146	Colar de Ouro Branco+6
16147	Colar de Ouro Branco+7
16148	Colar de Ouro Branco+8
16149	Colar de Ouro Branco+9
16160	Colar de Cristal+0
16161	Colar de Cristal+1
16162	Colar de Cristal+2
16163	Colar de Cristal+3
16164	Colar de Cristal+4
16165	Colar de Cristal+5
16166	Colar de Cristal+6
16167	Colar de Cristal+7
16168	Colar de Cristal+8
16169	Colar de Cristal+9
16180	Colar de Ametista+0
16181	Colar de Ametista+1
16182	Colar de Ametista+2
16183	Colar de Ametista+3
16184	Colar de Ametista+4
16185	Colar de Ametista+5
16186	Colar de Ametista+6
16187	Colar de Ametista+7
16188	Colar de Ametista+8
16189	Colar de Ametista+9
16200	Colar Celeste+0
16201	Colar Celeste+1
16202	Colar Celeste+2
16203	Colar Celeste+3
16204	Colar Celeste+4
16205	Colar Celeste+5
16206	Colar Celeste+6
16207	Colar Celeste+7
16208	Colar Celeste+8
16209	Colar Celeste+9
16220	Colar Azul Gahnasel+0
16221	Colar Azul Gahnasel+1
16222	Colar Azul Gahnasel+2
16223	Colar Azul Gahnasel+3
16224	Colar Azul Gahnasel+4
16225	Colar Azul Gahnasel+5
16226	Colar Azul Gahnasel+6
16227	Colar Azul Gahnasel+7
16228	Colar Azul Gahnasel+8
16229	Colar Azul Gahnasel+9
16500	Colar de Rubi+0
16501	Colar de Rubi+1
16502	Colar de Rubi+2
16503	Colar de Rubi+3
16504	Colar de Rubi+4
16505	Colar de Rubi+5
16506	Colar de Rubi+6
16507	Colar de Rubi+7
16508	Colar de Rubi+8
16509	Colar de Rubi+9
16520	Colar de Granada+0
16521	Colar de Granada+1
16522	Colar de Granada+2
16523	Colar de Granada+3
16524	Colar de Granada+4
16525	Colar de Granada+5
16526	Colar de Granada+6
16527	Colar de Granada+7
16528	Colar de Granada+8
16529	Colar de Granada+9
16540	Colar de Esmeralda+0
16541	Colar de Esmeralda+1
16542	Colar de Esmeralda+2
16543	Colar de Esmeralda+3
16544	Colar de Esmeralda+4
16545	Colar de Esmeralda+5
16546	Colar de Esmeralda+6
16547	Colar de Esmeralda+7
16548	Colar de Esmeralda+8
16549	Colar de Esmeralda+9
16560	Colar de Safira+0
16561	Colar de Safira+1
16562	Colar de Safira+2
16563	Colar de Safira+3
16564	Colar de Safira+4
16565	Colar de Safira+5
16566	Colar de Safira+6
16567	Colar de Safira+7
16568	Colar de Safira+8
16569	Colar de Safira+9
17000	Brincos de Madeira+0
17001	Brincos de Madeira+1
17002	Brincos de Madeira+2
17003	Brincos de Madeira+3
17004	Brincos de Madeira+4
17005	Brincos de Madeira+5
17006	Brincos de Madeira+6
17007	Brincos de Madeira+7
17008	Brincos de Madeira+8
17009	Brincos de Madeira+9
17020	Brincos de Cobre+0
17021	Brincos de Cobre+1
17022	Brincos de Cobre+2
17023	Brincos de Cobre+3
17024	Brincos de Cobre+4
17025	Brincos de Cobre+5
17026	Brincos de Cobre+6
17027	Brincos de Cobre+7
17028	Brincos de Cobre+8
17029	Brincos de Cobre+9
17040	Brincos de Prata+0
17041	Brincos de Prata+1
17042	Brincos de Prata+2
17043	Brincos de Prata+3
17044	Brincos de Prata+4
17045	Brincos de Prata+5
17046	Brincos de Prata+6
17047	Brincos de Prata+7
17048	Brincos de Prata+8
17049	Brincos de Prata+9
17060	Brincos Dourados+0
17061	Brincos Dourados+1
17062	Brincos Dourados+2
17063	Brincos Dourados+3
17064	Brincos Dourados+4
17065	Brincos Dourados+5
17066	Brincos Dourados+6
17067	Brincos Dourados+7
17068	Brincos Dourados+8
17069	Brincos Dourados+9
17080	Brincos de Jade+0
17081	Brincos de Jade+1
17082	Brincos de Jade+2
17083	Brincos de Jade+3
17084	Brincos de Jade+4
17085	Brincos de Jade+5
17086	Brincos de Jade+6
17087	Brincos de Jade+7
17088	Brincos de Jade+8
17089	Brincos de Jade+9
17100	Brincos de Ébano+0
17101	Brincos de Ébano+1
17102	Brincos de Ébano+2
17103	Brincos de Ébano+3
17104	Brincos de Ébano+4
17105	Brincos de Ébano+5
17106	Brincos de Ébano+6
17107	Brincos de Ébano+7
17108	Brincos de Ébano+8
17109	Brincos de Ébano+9
17120	Brincos de Pérolas+0
17121	Brincos de Pérolas+1
17122	Brincos de Pérolas+2
17123	Brincos de Pérolas+3
17124	Brincos de Pérolas+4
17125	Brincos de Pérolas+5
17126	Brincos de Pérolas+6
17127	Brincos de Pérolas+7
17128	Brincos de Pérolas+8
17129	Brincos de Pérolas+9
17140	Brincos de Ouro Branco+0
17141	Brincos de Ouro Branco+1
17142	Brincos de Ouro Branco+2
17143	Brincos de Ouro Branco+3
17144	Brincos de Ouro Branco+4
17145	Brincos de Ouro Branco+5
17146	Brincos de Ouro Branco+6
17147	Brincos de Ouro Branco+7
17148	Brincos de Ouro Branco+8
17149	Brincos de Ouro Branco+9
17160	Brincos de Cristal+0
17161	Brincos de Cristal+1
17162	Brincos de Cristal+2
17163	Brincos de Cristal+3
17164	Brincos de Cristal+4
17165	Brincos de Cristal+5
17166	Brincos de Cristal+6
17167	Brincos de Cristal+7
17168	Brincos de Cristal+8
17169	Brincos de Cristal+9
17180	Brincos de Ametista+0
17181	Brincos de Ametista+1
17182	Brincos de Ametista+2
17183	Brincos de Ametista+3
17184	Brincos de Ametista+4
17185	Brincos de Ametista+5
17186	Brincos de Ametista+6
17187	Brincos de Ametista+7
17188	Brincos de Ametista+8
17189	Brincos de Ametista+9
17200	Brincos Celestes+0
17201	Brincos Celestes+1
17202	Brincos Celestes+2
17203	Brincos Celestes+3
17204	Brincos Celestes+4
17205	Brincos Celestes+5
17206	Brincos Celestes+6
17207	Brincos Celestes+7
17208	Brincos Celestes+8
17209	Brincos Celestes+9
17220	Brinco Azul Gahnasel+0
17221	Brinco Azul Gahnasel+1
17222	Brinco Azul Gahnasel+2
17223	Brinco Azul Gahnasel+3
17224	Brinco Azul Gahnasel+4
17225	Brinco Azul Gahnasel+5
17226	Brinco Azul Gahnasel+6
17227	Brinco Azul Gahnasel+7
17228	Brinco Azul Gahnasel+8
17229	Brinco Azul Gahnasel+9
17500	Brincos de Rubi+0
17501	Brincos de Rubi+1
17502	Brincos de Rubi+2
17503	Brincos de Rubi+3
17504	Brincos de Rubi+4
17505	Brincos de Rubi+5
17506	Brincos de Rubi+6
17507	Brincos de Rubi+7
17508	Brincos de Rubi+8
17509	Brincos de Rubi+9
17520	Brincos de Granada+0
17521	Brincos de Granada+1
17522	Brincos de Granada+2
17523	Brincos de Granada+3
17524	Brincos de Granada+4
17525	Brincos de Granada+5
17526	Brincos de Granada+6
17527	Brincos de Granada+7
17528	Brincos de Granada+8
17529	Brincos de Granada+9
17540	Brincos de Esmeralda+0
17541	Brincos de Esmeralda+1
17542	Brincos de Esmeralda+2
17543	Brincos de Esmeralda+3
17544	Brincos de Esmeralda+4
17545	Brincos de Esmeralda+5
17546	Brincos de Esmeralda+6
17547	Brincos de Esmeralda+7
17548	Brincos de Esmeralda+8
17549	Brincos de Esmeralda+9
17560	Brincos de Safira+0
17561	Brincos de Safira+1
17562	Brincos de Safira+2
17563	Brincos de Safira+3
17564	Brincos de Safira+4
17565	Brincos de Safira+5
17566	Brincos de Safira+6
17567	Brincos de Safira+7
17568	Brincos de Safira+8
17569	Brincos de Safira+9
18000	Cinto de Linho+0
18001	Cinto de Linho+1
